Trem_,Veículo_,Rodeiro Veículo_,Média Rolamento Esquerdo Trem (°C)_delta,Média Rolamento Direito Trem (°C)_delta,DP Rolamento Esquerdo Trem (°C)_delta,DP Rolamento Direito Trem (°C)_delta,Rolamento Esquerdo vagão (°C)_delta,Rolamento Direito vagão (°C)_delta,Média Roda Esquerda Trem (°C)_delta,Média Roda Direita Trem (°C)_delta,DP Roda Esquerda Trem (°C)_delta,DP Roda Direita Trem (°C)_delta,Roda Esquerda vagão (°C)_delta,Roda Direita vagão (°C)_delta
NHE0109,735356,2,10.420000000000002,13.47,1.5,2.09,7,19,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735356,3,10.420000000000002,13.47,1.5,2.09,15,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735356,4,10.420000000000002,13.47,1.5,2.09,13,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735371,1,10.420000000000002,13.47,1.5,2.09,8,18,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735371,2,10.420000000000002,13.47,1.5,2.09,13,13,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735371,3,10.420000000000002,13.47,1.5,2.09,7,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735371,4,10.420000000000002,13.47,1.5,2.09,13,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735372,1,10.420000000000002,13.47,1.5,2.09,6,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735372,2,10.420000000000002,13.47,1.5,2.09,11,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735372,3,10.420000000000002,13.47,1.5,2.09,7,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735372,4,10.420000000000002,13.47,1.5,2.09,14,13,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735497,1,10.420000000000002,13.47,1.5,2.09,11,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735497,2,10.420000000000002,13.47,1.5,2.09,11,18,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735497,3,10.420000000000002,13.47,1.5,2.09,7,16,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735497,4,10.420000000000002,13.47,1.5,2.09,13,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735498,1,10.420000000000002,13.47,1.5,2.09,8,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735498,2,10.420000000000002,13.47,1.5,2.09,12,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735498,3,10.420000000000002,13.47,1.5,2.09,8,18,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735498,4,10.420000000000002,13.47,1.5,2.09,13,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735665,1,10.420000000000002,13.47,1.5,2.09,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735665,2,10.420000000000002,13.47,1.5,2.09,6,16,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735665,3,10.420000000000002,13.47,1.5,2.09,6,18,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735665,4,10.420000000000002,13.47,1.5,2.09,9,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735666,1,10.420000000000002,13.47,1.5,2.09,12,16,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735666,2,10.420000000000002,13.47,1.5,2.09,7,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735666,3,10.420000000000002,13.47,1.5,2.09,12,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735666,4,10.420000000000002,13.47,1.5,2.09,6,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735699,1,10.420000000000002,13.47,1.5,2.09,10,16,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735699,2,10.420000000000002,13.47,1.5,2.09,6,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735699,3,10.420000000000002,13.47,1.5,2.09,7,23,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735699,4,10.420000000000002,13.47,1.5,2.09,7,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735700,1,10.420000000000002,13.47,1.5,2.09,9,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735700,2,10.420000000000002,13.47,1.5,2.09,10,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735700,3,10.420000000000002,13.47,1.5,2.09,6,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0109,735700,4,10.420000000000002,13.47,1.5,2.09,7,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735319,1,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,6,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735319,2,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,5,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735319,3,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,7,20,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735319,4,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,6,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735320,1,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,7,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735320,2,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,9,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735320,3,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0111,735320,4,7.22,8.870000000000001,2.7700000000000005,1.9999999999999996,9,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735097,1,11.02,11.030000000000001,2.29,2.14,9,16,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735097,2,11.02,11.030000000000001,2.29,2.14,23,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735097,3,11.02,11.030000000000001,2.29,2.14,13,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735097,4,11.02,11.030000000000001,2.29,2.14,11,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735098,1,11.02,11.030000000000001,2.29,2.14,23,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735098,2,11.02,11.030000000000001,2.29,2.14,31,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735098,3,11.02,11.030000000000001,2.29,2.14,9,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735098,4,11.02,11.030000000000001,2.29,2.14,13,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735249,1,11.02,11.030000000000001,2.29,2.14,3,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735249,2,11.02,11.030000000000001,2.29,2.14,26,26,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735249,3,11.02,11.030000000000001,2.29,2.14,16,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735249,4,11.02,11.030000000000001,2.29,2.14,18,21,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735309,1,11.02,11.030000000000001,2.29,2.14,4,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735309,2,11.02,11.030000000000001,2.29,2.14,6,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735309,3,11.02,11.030000000000001,2.29,2.14,17,11,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735309,4,11.02,11.030000000000001,2.29,2.14,30,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735310,1,11.02,11.030000000000001,2.29,2.14,11,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735310,2,11.02,11.030000000000001,2.29,2.14,9,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735310,3,11.02,11.030000000000001,2.29,2.14,14,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735310,4,11.02,11.030000000000001,2.29,2.14,17,19,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735411,1,11.02,11.030000000000001,2.29,2.14,10,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735411,2,11.02,11.030000000000001,2.29,2.14,9,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735411,3,11.02,11.030000000000001,2.29,2.14,11,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735411,4,11.02,11.030000000000001,2.29,2.14,10,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735412,1,11.02,11.030000000000001,2.29,2.14,11,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735412,2,11.02,11.030000000000001,2.29,2.14,10,11,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735412,3,11.02,11.030000000000001,2.29,2.14,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735412,4,11.02,11.030000000000001,2.29,2.14,15,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735599,1,11.02,11.030000000000001,2.29,2.14,11,20,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735599,2,11.02,11.030000000000001,2.29,2.14,23,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735599,3,11.02,11.030000000000001,2.29,2.14,12,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735599,4,11.02,11.030000000000001,2.29,2.14,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735600,1,11.02,11.030000000000001,2.29,2.14,11,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735600,2,11.02,11.030000000000001,2.29,2.14,9,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735600,3,11.02,11.030000000000001,2.29,2.14,8,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735600,4,11.02,11.030000000000001,2.29,2.14,24,11,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735731,1,11.02,11.030000000000001,2.29,2.14,10,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735731,2,11.02,11.030000000000001,2.29,2.14,9,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735731,3,11.02,11.030000000000001,2.29,2.14,19,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735731,4,11.02,11.030000000000001,2.29,2.14,13,13,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735732,1,11.02,11.030000000000001,2.29,2.14,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735732,2,11.02,11.030000000000001,2.29,2.14,11,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735732,3,11.02,11.030000000000001,2.29,2.14,19,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0113,735732,4,11.02,11.030000000000001,2.29,2.14,10,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735051,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735051,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735051,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735051,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735052,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735052,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735052,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735052,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,3,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735055,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,12,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735055,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,9,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735055,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,11,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735055,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735056,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,16,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735056,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,18,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735056,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,11,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735056,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735125,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735125,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735125,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735125,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735126,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735126,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735126,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735126,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,5,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735267,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735267,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735267,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,9,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735267,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735268,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,11,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735268,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,9,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735268,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,18,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735268,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735393,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735393,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735393,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,11,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735393,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,11,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735394,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735394,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,5,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735394,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,4,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735394,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,11,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735517,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,5,11,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735517,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735517,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735517,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735518,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,5,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735518,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,3,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735518,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735518,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,15,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735519,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735519,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735519,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735519,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,5,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735520,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,9,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735520,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735520,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735520,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735603,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735603,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,27,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735603,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735603,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735604,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,18,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735604,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735604,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,14,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735604,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735655,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,12,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735655,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,14,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735655,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735655,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,10,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735656,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735656,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,20,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735656,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,15,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735656,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,11,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735691,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,6,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735691,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,18,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735691,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,7,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735691,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,17,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735692,1,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735692,2,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,16,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735692,3,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,14,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0117,735692,4,5.5,4.279999999999999,2.4800000000000004,2.5200000000000005,8,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735039,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,7,4,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735039,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,10,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735039,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735039,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,8,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735040,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,6,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735040,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735040,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735040,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,7,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735237,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,4,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735237,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,6,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735237,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,4,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735237,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,4,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735238,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,6,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735238,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735238,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735238,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,7,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735375,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735375,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,6,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735375,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,8,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735375,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,2,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735376,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735376,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,17,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735376,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,7,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735376,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,8,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735701,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735701,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,8,8,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735701,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,4,12,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735701,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,8,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735702,1,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,11,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735702,2,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,4,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735702,3,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,5,18,0.0,0.0,0.0,0.0,0.0,0.0
NHE0119,735702,4,4.040000000000001,5.130000000000001,1.7199999999999998,1.98,8,5,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735061,1,6.83,6.18,2.38,1.5699999999999998,9,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735061,2,6.83,6.18,2.38,1.5699999999999998,18,7,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735061,3,6.83,6.18,2.38,1.5699999999999998,17,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735061,4,6.83,6.18,2.38,1.5699999999999998,6,6,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735062,1,6.83,6.18,2.38,1.5699999999999998,9,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735062,2,6.83,6.18,2.38,1.5699999999999998,20,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735062,3,6.83,6.18,2.38,1.5699999999999998,7,9,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735062,4,6.83,6.18,2.38,1.5699999999999998,23,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735163,1,6.83,6.18,2.38,1.5699999999999998,14,11,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735163,2,6.83,6.18,2.38,1.5699999999999998,8,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735163,3,6.83,6.18,2.38,1.5699999999999998,10,14,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735163,4,6.83,6.18,2.38,1.5699999999999998,12,10,0.0,0.0,0.0,0.0,0.0,0.0
NHE0205,735164,1,6.83,6.18,2.38,1.5699999999999998,4,3,0.0,0.0,0.0,0.0,0.0,0.0
